postUrl,commentUrl,id,text,ownerUsername,ownerProfilePicUrl,timestamp,repliesCount,replies,likesCount,owner
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18086315744338871,18086315744338871,Benci bgt krn demi itu nyawa2 tak bersalah pd melayang.,_nelaaaaaaaaa_,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/627967240_18562148899055046_1109215937031289148_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GAgFbiXGZWUTLfJBADy585EEumQPbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=V-kGPLTgcVkQ7kNvwHdOKvr&_nc_oc=AdrrsnILVg0hfxcvUUdTvodySn8pqtZLNFMxhY-XEjtHujAWbjN0a_scDqzTnA5-7X4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfzBRWTe8BPxitjMWBxdVlWdTX8zFEBLO7OO-Fncjr6-NQ&oe=69C7C9FA,2026-03-10T16:57:42.000Z,2,[],235,"{'fbid_v2': '17841401651364488', 'full_name': 'Ulyanela', 'id': '927287045', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '3825594616826205039', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/627967240_18562148899055046_1109215937031289148_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GAgFbiXGZWUTLfJBADy585EEumQPbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=V-kGPLTgcVkQ7kNvwHdOKvr&_nc_oc=AdrrsnILVg0hfxcvUUdTvodySn8pqtZLNFMxhY-XEjtHujAWbjN0a_scDqzTnA5-7X4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfzBRWTe8BPxitjMWBxdVlWdTX8zFEBLO7OO-Fncjr6-NQ&oe=69C7C9FA', 'username': '_nelaaaaaaaaa_'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18010205675687002,18010205675687002,Beliau mencari gain dengan cara perang 🗿,dikiyudas,https://scontent-waw2-1.cdninstagram.com/v/t51.75761-19/502711136_18511323067063901_8201047246811942248_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GGDD9h1dHrxD88NBAGjNaxwF_c9xbvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Um-zSWCQcEcQ7kNvwHRTpHz&_nc_oc=AdrZLwBo-0kMkd_1qj8g3rDGdE6GDiS0VW58sCXG13LJRK2Y21nJ2h939hKkXPjvSGc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwAtKKJ1w-IfBSR16_ni-lM8Zswq30TZW95xJYurWfrUg&oe=69C7CDDB,2026-03-10T16:04:20.000Z,6,[],387,"{'fbid_v2': '17841401917024233', 'full_name': 'ديكي يد ستريا', 'id': '1550975900', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '3645046870541611268', 'profile_pic_url': 'https://scontent-waw2-1.cdninstagram.com/v/t51.75761-19/502711136_18511323067063901_8201047246811942248_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GGDD9h1dHrxD88NBAGjNaxwF_c9xbvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Um-zSWCQcEcQ7kNvwHRTpHz&_nc_oc=AdrZLwBo-0kMkd_1qj8g3rDGdE6GDiS0VW58sCXG13LJRK2Y21nJ2h939hKkXPjvSGc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwAtKKJ1w-IfBSR16_ni-lM8Zswq30TZW95xJYurWfrUg&oe=69C7CDDB', 'username': 'dikiyudas'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18086154506250480,18086154506250480,"Habis ini medianya digoreng buat nyalahin iran atas naiknya LNG .. rakyat jelata “dibikin” pada ngamuk karena harga bbm naik.. pemerentah mau gamau ngucurin subsidi++ buat “stabilisasi”.. well, some countries might not be able to survive from this..",silvesteraldo17,https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/316257130_1300291294082318_5003449728772015882_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GGqz2RIONbCom54EAAoH_9YE029FbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=O63uIS0u_7IQ7kNvwFDLNc0&_nc_oc=AdopmJOiExGTlrXtfGV0L8GWRefuU6Mc3rJw6wXUCRND1asjpTuEEC8imDNBzwP51L4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfztLNOgS_TktDlV3kEoYUcRVOxy4KNxQEOYbrQgykUbIA&oe=69C7C234,2026-03-10T16:20:05.000Z,2,[],134,"{'fbid_v2': '17841401729118049', 'full_name': 'Silvester Aldo Lie', 'id': '515193637', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '2977110725731584524', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/316257130_1300291294082318_5003449728772015882_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GGqz2RIONbCom54EAAoH_9YE029FbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=O63uIS0u_7IQ7kNvwFDLNc0&_nc_oc=AdopmJOiExGTlrXtfGV0L8GWRefuU6Mc3rJw6wXUCRND1asjpTuEEC8imDNBzwP51L4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfztLNOgS_TktDlV3kEoYUcRVOxy4KNxQEOYbrQgykUbIA&oe=69C7C234', 'username': 'silvesteraldo17'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/17963506820906070,17963506820906070,"Nyebelin sih emang si Trump ini... jahat dan super tega... cuma klo dari sudut pandang yg beda 180° , maka dia emang mastermind kebijakan disertai kemampuan eksekusi dan kalkulasi pebisnis jago. Gilaaa.. !! Ga ada Presiden USA lain yg sehebat dia emang. He just wants to make USA great again meski dengan korbanin banyak negara lain",anggiarga,https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/13151361_1529015657405910_800094317_a.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GIGsyADWnR2zoW4FAG14sC8AAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42ODMuQzMifQ%3D%3D&_nc_ohc=CBgJdudx98kQ7kNvwGRbLQg&_nc_oc=Adrxw4cgkz3_kEaSXUwauDW7Lgj3WE9PNxq5NaDbhLhNVkFHJVlVoZQQzIvMY0DwgA8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfwgHMQO68D5eGln7u7iJSGXqdfZeYtqESr5IbEf7Bvh-g&oe=69C7BDA4,2026-03-15T09:28:17.000Z,1,[],7,"{'fbid_v2': '17841403327788226', 'full_name': 'Sebastianus Anggi Arga', 'id': '3185814926', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '1241780994588868517', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/13151361_1529015657405910_800094317_a.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GIGsyADWnR2zoW4FAG14sC8AAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42ODMuQzMifQ%3D%3D&_nc_ohc=CBgJdudx98kQ7kNvwGRbLQg&_nc_oc=Adrxw4cgkz3_kEaSXUwauDW7Lgj3WE9PNxq5NaDbhLhNVkFHJVlVoZQQzIvMY0DwgA8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfwgHMQO68D5eGln7u7iJSGXqdfZeYtqESr5IbEf7Bvh-g&oe=69C7BDA4', 'username': 'anggiarga'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/17844220779695549,17844220779695549,"Walaupun anda benci Trump, tapi Prabowo masih tetap jadi bestie nya dan masih tetap gak enakan keluar dari BOP 😂",eko_mulyodarmono,https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/11875428_1608422199407601_127031652_a.jpg?stp=dst-jpg_e0_tt6&_nc_cat=105&ig_cache_key=GGQ0tQDxM9j52bYFAGRZkgcAAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=r6--n8pIjWYQ7kNvwFOT4Nc&_nc_oc=AdoJGNXb92GUWT4fps9-RDWJbgSHlkHuLryEDPbQNsTEjt3PXeOkSx_lNuG3ySZbWZU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfxWOkk5Zmptk5xY81NaV4eIQ_mv0FTwrJWitWiTH-j1OQ&oe=69C7D514,2026-03-11T01:47:28.000Z,1,[],63,"{'fbid_v2': '17841401181589585', 'full_name': 'its all about me, my self, & i', 'id': '613479386', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/11875428_1608422199407601_127031652_a.jpg?stp=dst-jpg_e0_tt6&_nc_cat=105&ig_cache_key=GGQ0tQDxM9j52bYFAGRZkgcAAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=r6--n8pIjWYQ7kNvwFOT4Nc&_nc_oc=AdoJGNXb92GUWT4fps9-RDWJbgSHlkHuLryEDPbQNsTEjt3PXeOkSx_lNuG3ySZbWZU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfxWOkk5Zmptk5xY81NaV4eIQ_mv0FTwrJWitWiTH-j1OQ&oe=69C7D514', 'username': 'eko_mulyodarmono'}"
https://www.instagram.com/p/DVscrIakZKd/,https://www.instagram.com/p/DVscrIakZKd/c/18381548155080639,18381548155080639,"MBG, Koperasi Merah Putih dan gentengisasi hanya menambah beban fiskal, uangnya ga berputar di kelompok bawah. Yang menikmati hanya kalangan tertentu, dan mereka lebih banyak saving money sehingga roda ekonomi ga jalan.",jhonsitorus8,https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/542242036_18522961279003772_6415970671066944269_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GPT0USB8LDn-iM5BAA0TRQJVGwpZbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=6QOq3WfxgaoQ7kNvwEAkKvh&_nc_oc=Adpof8FTlyaP8_Z_PakYyB1Jj9YIXAaLkkWVh66nA1JpEV-ZmTra4tukkSYRv5jh5Kk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_Afwl2yOSqqj89bEtFcSQxqxl9x_e2Hj4DgsJRCwldJHSuQ&oe=69C7D09D,2026-03-10T07:18:46.000Z,78,[],4917,"{'fbid_v2': '17841400113153936', 'full_name': 'Jhon Sitorus', 'id': '1531907771', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '3712758149200981946', 'profile_pic_url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/542242036_18522961279003772_6415970671066944269_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GPT0USB8LDn-iM5BAA0TRQJVGwpZbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=6QOq3WfxgaoQ7kNvwEAkKvh&_nc_oc=Adpof8FTlyaP8_Z_PakYyB1Jj9YIXAaLkkWVh66nA1JpEV-ZmTra4tukkSYRv5jh5Kk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_Afwl2yOSqqj89bEtFcSQxqxl9x_e2Hj4DgsJRCwldJHSuQ&oe=69C7D09D', 'username': 'jhonsitorus8'}"
https://www.instagram.com/p/DVscrIakZKd/,https://www.instagram.com/p/DVscrIakZKd/c/18104166064861405,18104166064861405,Capek bngt liat MBG,huantuu_,https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/534434163_18520684135033435_8139887657804621821_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GHPR2h9bqt3OdsxBAP3nB6OysPZwbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=tmAAX2hIGZIQ7kNvwEhz9g5&_nc_oc=AdoV9oj6_mLq5V4WSo9mEmGYXSZPEZTLlJSmylrIsLqYvE4TfufaikOQNnGugSD9818&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfzIcBYB1R733iu3bwv9paxxCAy2d3aaUtcdJEb2fiOqVA&oe=69C7E572,2026-03-10T06:54:56.000Z,30,[],2915,"{'fbid_v2': '17841401003043276', 'full_name': 'Hanntuu', 'id': '1489697434', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '3699988518283382269', 'profile_pic_url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/534434163_18520684135033435_8139887657804621821_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GHPR2h9bqt3OdsxBAP3nB6OysPZwbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=tmAAX2hIGZIQ7kNvwEhz9g5&_nc_oc=AdoV9oj6_mLq5V4WSo9mEmGYXSZPEZTLlJSmylrIsLqYvE4TfufaikOQNnGugSD9818&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfzIcBYB1R733iu3bwv9paxxCAy2d3aaUtcdJEb2fiOqVA&oe=69C7E572', 'username': 'huantuu_'}"
https://www.instagram.com/p/DVscrIakZKd/,https://www.instagram.com/p/DVscrIakZKd/c/17952271194095878,17952271194095878,"akhirnya nemu jg org yg nulisnya normal, bkn memperkeruh. Mantap bang teruskan😭👍",hurryyatialiyah12,https://scontent-dfw6-1.cdninstagram.com/v/t51.82787-19/565143847_18408048952136818_4421999365957528145_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GCdpryFy1MziBWZBAFGq5pz_GF49bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=LUfjclvDIcQQ7kNvwGIEF9U&_nc_oc=AdpD9jR7euFccDz-SLk8NtK6O3ggKddM0L8esJcCL8UuRBqv58iGdje4UmkMlxknhkg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfwSgkkSExU6TpnXLPRsCFILePesL33FhmMEmwRWZCis8A&oe=69C7AFF8,2026-03-10T06:59:23.000Z,14,[],2381,"{'fbid_v2': '17841404104522183', 'full_name': 'Aliyah', 'id': '4177464817', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 1774256570, 'profile_pic_id': '3746134999637813824', 'profile_pic_url': 'https://scontent-dfw6-1.cdninstagram.com/v/t51.82787-19/565143847_18408048952136818_4421999365957528145_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GCdpryFy1MziBWZBAFGq5pz_GF49bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=LUfjclvDIcQQ7kNvwGIEF9U&_nc_oc=AdpD9jR7euFccDz-SLk8NtK6O3ggKddM0L8esJcCL8UuRBqv58iGdje4UmkMlxknhkg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfwSgkkSExU6TpnXLPRsCFILePesL33FhmMEmwRWZCis8A&oe=69C7AFF8', 'username': 'hurryyatialiyah12'}"
https://www.instagram.com/p/DVscrIakZKd/,https://www.instagram.com/p/DVscrIakZKd/c/18088990448134387,18088990448134387,"Udah ngomong panjang x lebar, pake data, analisis, dirangkumin, dikasih masukan lagi. Yuk bisa yuk didenger jangan dibilang antek antek asenk @prabowo @presidenrepublikindonesia @gerindra @gibran_rakabuming",pikiaw,https://scontent-dfw5-2.cdninstagram.com/v/t51.82787-19/568430783_18021772613769739_9056376226770081694_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GL_Q4SEL2t3qtAZAAJ5X7Awytq59bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDYuQzMifQ%3D%3D&_nc_ohc=4V9VvDqX0VcQ7kNvwHQC01A&_nc_oc=AdqjGO5GMO7Nw5HkV6l4mWscllOljzQoGaUnVRlUp4JRQMaYXrKVY5YHbOCQ0qBFcYk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfwxZT5wFgvMMev8Q0b9X5QDhqrj3sn7Zg1aCqeuhy-Jgw&oe=69C7B796,2026-03-10T21:07:28.000Z,33,[],1516,"{'fbid_v2': '17841453092143172', 'full_name': 'Fiqi Au', 'id': '53065377738', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '3748213531930634714', 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.82787-19/568430783_18021772613769739_9056376226770081694_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GL_Q4SEL2t3qtAZAAJ5X7Awytq59bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDYuQzMifQ%3D%3D&_nc_ohc=4V9VvDqX0VcQ7kNvwHQC01A&_nc_oc=AdqjGO5GMO7Nw5HkV6l4mWscllOljzQoGaUnVRlUp4JRQMaYXrKVY5YHbOCQ0qBFcYk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfwxZT5wFgvMMev8Q0b9X5QDhqrj3sn7Zg1aCqeuhy-Jgw&oe=69C7B796', 'username': 'pikiaw'}"
https://www.instagram.com/p/DVscrIakZKd/,https://www.instagram.com/p/DVscrIakZKd/c/17959891683065612,17959891683065612,"TOLONG BANTU WARGA KALTIM PERIHAL 
POLITIK DINASTI KALTIM YANG AROGAN DAN ANTI KRITIK

GUBERNUR rudy mas’ud

KETUA DPRD KALTIM hasanuddin mas’ud 

WALIKOTA BALIKPAPAN Rahmad mas’ud

ANGGOTA KOMISI VI DPR RI Sarifah suraidah (istri Rudy mas’ud)
KETUA KORMI sarifah suraidah (istri rudy mas’ud)
Ketua Tim Penggerak PKK Provinsi Kaltim , Bunda PAUD, Ketua Dekranasda, Bunda Literasi Provinsi Kalimantan Timur SARIFAH SURAIDAH

ANGGOTA DPRD KALTIM DAPIL PPU :Syahariah mas’ud

MANTAN BUPATI PASER : ghafur mas’ud (OTT KPK)

WAKIL KETUA 1 TAGUPP KALTIM Hijrah Mas’ud (adik gubernur) 

DIRUT RSUD beriman Bpp Ifransyah(suami hijrah mas’ud)

KETUA UMUM DPP HIMAD KALTIM : Edy Sakassa (suami Yuliana mas’ud)

KETUA Dprd balikpapan : Alwi 
(sepupu gubernur)

KABAG TU biro umum kaltim : ASMA 
(Kakak nya sarifah suraidah istri gubernur)

KABID RSUD AWS KALTIM : SYAHRIR (suami dr asma kakak istri nya gubernur)

KETUA KADIN KALTIM : Putri amanda 
(Keponakan dr gubernur )

PENGURUS KADIN KALTIM : Syahrah
(Anak gubernur kaltim)

CALON KETUA KONI KALTIM : ya pastinya BANI MAS’ud ) antara Syahariah mas’ud / ALWI 

BEBERAPA JABATAN LAINYA YANG D BERIKAN KEPADA PARA INFLUENCER serta MEDIA MEDIA LOKAL yang jadi garda terdepan pencitraan gubernur yg d bungkam dengan jabatan",deeluvich,https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/541677212_18526850644020622_8904705344808690201_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GJxWSSCOjXGPEtJBABki2PpU3pN7bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zNzQuQzMifQ%3D%3D&_nc_ohc=eAqS6NOIANkQ7kNvwEe-nPl&_nc_oc=Adrukz29MOEJjwP7b-2TbBpeJSHn5BCpe8JSbFwVlP7ec2pXa4WYXnfS0FiUWU4QZTw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfwJ9zyE1iXSjfHjyMu-ZJchtMUjONWF8hhnN9L5PaFsEA&oe=69C7C432,2026-03-10T09:22:47.000Z,27,[],328,"{'fbid_v2': '17841400618630823', 'full_name': 'Deeluvich Diane Dinata', 'id': '52692621', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 1774318369, 'profile_pic_id': '3713879222033424558', 'profile_pic_url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/541677212_18526850644020622_8904705344808690201_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GJxWSSCOjXGPEtJBABki2PpU3pN7bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zNzQuQzMifQ%3D%3D&_nc_ohc=eAqS6NOIANkQ7kNvwEe-nPl&_nc_oc=Adrukz29MOEJjwP7b-2TbBpeJSHn5BCpe8JSbFwVlP7ec2pXa4WYXnfS0FiUWU4QZTw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=LruHV164y--0I6QbkE85Bg&_nc_ss=7a338&oh=00_AfwJ9zyE1iXSjfHjyMu-ZJchtMUjONWF8hhnN9L5PaFsEA&oe=69C7C432', 'username': 'deeluvich'}"
