comment_id,text,author,likes_count,published_at,updated_at,reply_count,is_reply,parent_id,video_id,source
Ugww2A2cNjnl1YgsUQp4AaABAg,Dari pada di korupsi 😂 woy pak malah jadi ladang korupsi loh program mbg ini. Tanpa MBG pun kami tetap bisa makan,@gamalo-w3z,0,2026-03-23T05:27:46Z,2026-03-23T05:27:46Z,0,False,,S4iey1sr1Cg,youtube
UgwnWJLwdkFWn7I-gmt4AaABAg,kalau  aman baru mbg bagus tapi lebih bagusnya dikasih orang tuwa walimurid biar tau kesukaan nya anaknya tapi harus sekolah  dibawai bekal makan baru itu amanah  kebanyakan  gak amanah malah sakit perut.,@sitiasiyah3647,0,2026-03-23T03:31:18Z,2026-03-23T03:31:18Z,0,False,,S4iey1sr1Cg,youtube
Ugxxd7MFHAFEtgjTVNJ4AaABAg,"Semua org mungkin memberikan kritik terhadap kebijakan pak prabowo dengan adanya MBG,dengan adanya MBG program pak prabowo,kami yg asalnya serabutan bisa bekerja dengan baik dan mengangkat perkonomian keluarga kami ,terimakasih pak prabowo 🙏",@arasanto1600,0,2026-03-23T04:10:34Z,2026-03-23T04:11:03Z,0,False,,S4iey1sr1Cg,youtube
Ugx_l7OHk9CeMN7Kkb14AaABAg,Semoga hari mu Jumat Kliwon semua Pak Wowo,@TheAxrulnice,0,2026-03-23T10:52:43Z,2026-03-23T10:52:43Z,0,False,,S4iey1sr1Cg,youtube
UgxHQuxGyG14srDF03Z4AaABAg,"Tujuannya bagus, programnya bagus tapi eksekusi dan fakta di lapangan amburadul",@rizalarisandi6406,0,2026-03-23T02:59:56Z,2026-03-23T02:59:56Z,0,False,,S4iey1sr1Cg,youtube
UgzMWkaxqeTf-Q9d3MB4AaABAg,"""Dari pada uang dikorupsi, rakyat bisa makan.""

Untuk rakyat yang mana??? Temen2 dan koalisi?",@nicoa1261,0,2026-03-23T13:20:42Z,2026-03-23T13:20:42Z,0,False,,S4iey1sr1Cg,youtube
UgxRMInilsf7mGSh4Rx4AaABAg,"Bapak Presiden, Membangun itu tidak sulit jika ada anggarannya, yang sulit itu menjaga keberlangsungan fungsi dari pembangunan tersebut. Membangun dapur mbg dan kantor koperasi tidak sulit, tapi memastikan bangunan tersebut berfungsi sebagaimana mestinya dan terhindar dari penyelewengan itu yang sulit, apalagi pelaksana dilapangan 90% maling dan bajingan.",@Cerpen-x4m,0,2026-03-24T05:13:01Z,2026-03-24T05:13:01Z,0,False,,S4iey1sr1Cg,youtube
UgydkUW_3ixdLM7qmNF4AaABAg,"pak kalau mau ngasih makan yang stunting ga semua pak, ini yang di kasih rata rata orang mampu, mending di pilihin pak, yang ga mampu di kasih, pasti ga sebesar ini dana yang di keluarkan",@lintoherlambang8041,0,2026-03-23T11:16:06Z,2026-03-23T11:16:06Z,0,False,,S4iey1sr1Cg,youtube
UgxmvCesMllZEKnqn_94AaABAg,"MBG harus jalan terus, jangan dihentikan !",@indonesiabagus,0,2026-03-23T12:10:52Z,2026-03-23T12:10:52Z,0,False,,S4iey1sr1Cg,youtube
Ugz58X7X5PsHaPWdVZ94AaABAg,Harus tetap dilanjutkan pak untuk program yang mulia ini agar anak bangsa cerdas dan perekonomian kita tumbuh 💪👍,@Giyar-f9g,0,2026-03-23T03:11:36Z,2026-03-23T03:11:36Z,1,False,,S4iey1sr1Cg,youtube
Ugz58X7X5PsHaPWdVZ94AaABAg.AUg1kdfuN8_AUg3XOSPUB2,pret,@Masri-s6s,0,2026-03-23T03:27:08Z,2026-03-23T03:27:08Z,0,True,Ugz58X7X5PsHaPWdVZ94AaABAg,S4iey1sr1Cg,youtube
UgynMIajliraXxT7pap4AaABAg,"MESTINYA RAKYAT JUGA HARUS BERJIWA BESAR, YG MERASA MSMPU MEMBERI MAKAN BERGIZI KEPADA ANAKNYA, TOLAKLAH, BISR BUAT YG LEBIH LSYAK",@TidakThu,0,2026-03-23T09:35:16Z,2026-03-23T09:35:16Z,0,False,,S4iey1sr1Cg,youtube
UgwyH831QrK2pdp7TcB4AaABAg,"Memang bisa bikin gudang pak tapi pr nya sekarang gimna biar jln optimal dan punya manfaat bg masyarakat, yg di perlihatkan hanya segelintir aj coba survai lapangan masyarakat 80 persen mengeluh tentang perekonomian Indonesia yg tak jls, mau kmna Indonesia ini, rasanya msyrakat mkin terpuruk",@aryasaputra3159,0,2026-03-23T05:52:40Z,2026-03-23T05:52:40Z,0,False,,S4iey1sr1Cg,youtube
UgyaQAvqvp63O-IPFZZ4AaABAg,"Klo mo tidak di korupsi,maap   di uangkan saja pak....",@FungkySutarjo,0,2026-03-24T03:34:42Z,2026-03-24T03:34:42Z,0,False,,S4iey1sr1Cg,youtube
UgyDgUdB89_Ftb6zueV4AaABAg,Hadeehh katanya dari pada uangdikorupsi  nggak sadar itu ladang korupsi,@dianalala5871,0,2026-03-24T02:52:04Z,2026-03-24T02:52:04Z,0,False,,S4iey1sr1Cg,youtube
UgxtHs2LPyBQxtS14h94AaABAg,"Niat Prabowo sangat tulus,,tapi yg bawahannya banyak yg ngakal2in",@denisetyawan1683,0,2026-03-23T04:15:31Z,2026-03-23T04:15:31Z,0,False,,S4iey1sr1Cg,youtube
UgzbugYdolgtSoIaj9R4AaABAg,"Bapak presiden di jalan yg benar,para pemilik dapur yg banyak penyimpangan pak. Coba lebih diperketat pak pengawasannya",@nenykusumahati2217,0,2026-03-23T07:03:39Z,2026-03-23T07:03:39Z,0,False,,S4iey1sr1Cg,youtube
UgwbMixLKxdwNxUTq9x4AaABAg,Dari pada uang di korupsi katanya berarti tugas dia menghabiskan koruptor gagal,@TartoAyeng,0,2026-03-24T03:48:31Z,2026-03-24T03:48:31Z,0,False,,S4iey1sr1Cg,youtube
UgxMzyWd95NysflIixF4AaABAg,Judule hola holo😂😂😂,@mboyzklaten,0,2026-03-23T13:01:36Z,2026-03-23T13:01:36Z,0,False,,S4iey1sr1Cg,youtube
UgwGfLSkQArgICDaq6d4AaABAg,Ini bukan masalah ada uang nya pak.. tapi penanggung jawab makanan di lapangan sangat lemah pengawasan hanya mau untung tapi kualitas jauh dan bnyak yg keracunan,@AgustamGustam,0,2026-03-24T02:36:58Z,2026-03-24T02:36:58Z,0,False,,S4iey1sr1Cg,youtube
Ugx7FfwgSNI0dOmoj_94AaABAg,Bukan hanya jabatannya saja yg dia pertaruhkan. Masa depan APBN negara ini jga.,@zainaldarmawan671,0,2026-03-23T08:53:28Z,2026-03-23T08:53:28Z,0,False,,S4iey1sr1Cg,youtube
Ugwc3xUyeppzmo5Luvl4AaABAg,"kalo alasan dari pada di korupsi, kenapa tidak stop utang sjaa,",@yttan8897,0,2026-03-24T07:32:37Z,2026-03-24T07:32:37Z,0,False,,S4iey1sr1Cg,youtube
UgyhriY2OKPMdvGMuBt4AaABAg,berat-berat.. 😅,@misterk3831,0,2026-03-23T05:25:54Z,2026-03-23T05:25:54Z,0,False,,S4iey1sr1Cg,youtube
Ugz0-fNVJi_OGJiMTqp4AaABAg,"Pengelolaan nya kurang baik pak mbg itu baik pendanaan, penyediaan mbg nya, distribusinya",@dyahkurniawati2287,0,2026-03-23T13:28:21Z,2026-03-23T13:28:21Z,0,False,,S4iey1sr1Cg,youtube
UgywKkjHsJTGM2y5bCV4AaABAg,“Daripada dikorupsi” ya mbg itu sendiri ladangnya korupsi gimana sih kerasa kepala banget,@sandyxelectrical1870,0,2026-03-23T22:59:01Z,2026-03-23T22:59:01Z,0,False,,S4iey1sr1Cg,youtube
UgwR7x6i_A3B1EOt3pd4AaABAg,"Cara Memberesin negara dan pemerintahan itu hanya dua, mengeluarkan UU perampasan harta koruptor dengan memberikan hukuman yg sangat berat seperti china dan dgn cara mendisiplin birokrasi pemerintahan dalam kinerjanya dgn sangat tegas dgn aturan super tegas",@Iqbalraihan1109,0,2026-03-23T13:12:54Z,2026-03-23T13:12:54Z,0,False,,S4iey1sr1Cg,youtube
Ugx-hXItpb-gQGMPZRt4AaABAg,korupsi masalah serius di negeri ini,@menatahati91,0,2026-03-23T15:41:51Z,2026-03-23T15:41:51Z,0,False,,S4iey1sr1Cg,youtube
Ugy1g_2mY1XBhOwGB4F4AaABAg,Daripada di korupsi . buat jeruk 1 anggur 5biji. Telor 2,@TrisTris-m3k,0,2026-03-23T06:23:23Z,2026-03-23T06:23:23Z,0,False,,S4iey1sr1Cg,youtube
Ugz5PsGiBu4SRets4Tx4AaABAg,Itu semua uangnya dari pajak tinggi yg di bebankan kepada masyarakat.,@AsinAsan-y8j,0,2026-03-24T03:42:02Z,2026-03-24T03:42:02Z,0,False,,S4iey1sr1Cg,youtube
UgwWWat-juJR3sc3UNd4AaABAg,BBG itu program. Yang sangat bagus.. Cuma pelaksanaannya yang harus terus di kawal. Perbaiki dan disempurnakan,@LisTami-m6v,0,2026-03-24T00:41:11Z,2026-03-24T00:41:11Z,0,False,,S4iey1sr1Cg,youtube
UgzZOaliYyWyCx30q_F4AaABAg,"Bukannya buat menekan angka korupsi dengan membuat undang"" yang lebih tegas ya? Kalo dengan efisiensi anggaran mereka masih bisa mencari celah lain untuk korupsi meski celahnya sudah mengecil👍",@denyheru8687,0,2026-03-24T00:54:01Z,2026-03-24T00:54:01Z,0,False,,S4iey1sr1Cg,youtube
UgzjKTbhb9wSwhdiFn14AaABAg,"Terima kasih pak, ini lah program yg menciptakan jutaan lapangan kerja secara nyata bukan janji",@Rudi-o8i,0,2026-03-23T03:55:24Z,2026-03-23T03:55:24Z,1,False,,S4iey1sr1Cg,youtube
UgzjKTbhb9wSwhdiFn14AaABAg.AUg6lWXJIXRAUiwNagMsWT,Lulusan apa yang bisa jadi karyawan MBG???,@AliShomad-m3e,0,2026-03-24T06:13:36Z,2026-03-24T06:13:36Z,0,True,UgzjKTbhb9wSwhdiFn14AaABAg,S4iey1sr1Cg,youtube
UgzCm1rjIqRtGgezlLt4AaABAg,"MBG program mulia
Sehat selalu bapak",@Tasya-t2j,0,2026-03-24T04:19:49Z,2026-03-24T04:19:49Z,0,False,,S4iey1sr1Cg,youtube
UgxVO24_X9ji-q3v8f94AaABAg,MBG ayooo dukuuungggggg❤❤❤❤,@arsi44,0,2026-03-23T11:32:34Z,2026-03-23T11:32:34Z,0,False,,S4iey1sr1Cg,youtube
Ugx52dRIsLVd25bY86V4AaABAg,"Program yang penting memang MBG, yang lain juga  penting donk.

Koperasi jangan hanya bertahan tahunan saja.
Jangan berujung seperti KUD-KUD dimasa lalu yang sekarang mati.",@rayaufar8326,0,2026-03-24T09:27:58Z,2026-03-24T09:27:58Z,0,False,,S4iey1sr1Cg,youtube
UgwSpmPDTp8kdNfdHXV4AaABAg,Maksudnya 2029 kita lihat????😮😮😮 mau nyalon lagi????😮😮,@baginda_wiguna,0,2026-03-23T14:42:54Z,2026-03-23T14:42:54Z,0,False,,S4iey1sr1Cg,youtube
UgyP-UnS9KF_Qmi-x_l4AaABAg,"Lebih bermanfaat untuk subsidi pendidikan dan kesehatan dari ada MBG pak Presiden,",@fitrotinnuzuliyah1730,0,2026-03-23T12:33:18Z,2026-03-23T12:33:18Z,0,False,,S4iey1sr1Cg,youtube
UgzjK120TwDS983Rh394AaABAg,"Ibarat kata koreng sedikit dikaki, sekujur badan dioles obat koreng, yg ada bau koreng😂😂😂😂😂",@dodyhariyanto2664,0,2026-03-23T13:35:20Z,2026-03-23T13:35:20Z,0,False,,S4iey1sr1Cg,youtube
UgzvnNZtqM7p5rw3zWp4AaABAg,"Ma’af bapak prabowo,yg di maksud bapak adalah stunting, STUNTING hanya ada pada orang yg kurang mampu/Faqir,miskin/yg kelaparan atau kesusahan,bukan berarti semua orang/siswa/murid harus di kasih MBG,harusnya orang2 yg faqir miskin saja,bukan orang yg mampu yg di kasih MBG ya bpk tapi orang faqir,miskin/orang yg susah cari makan,dan berilah orang yg faqir/ miskin itu pendidikan sampai kuliah klo bisa,insyaa allaah kehidupan mereka/orang faqir/miskin itu berubah,trm kasih bpk prabowo",@GAMMISTH,0,2026-03-23T07:02:18Z,2026-03-23T07:02:18Z,0,False,,S4iey1sr1Cg,youtube
Ugxh2Ni0-LyJaZRTfFd4AaABAg,Kalo pejabat nya termasuk Anda juga makan MBG itu baru top. Biar kalo ad yg keracunan ikut ngerasain.dan itu menghemat buat konsumsi pejabat,@bururie0185,0,2026-03-23T23:25:18Z,2026-03-23T23:25:18Z,0,False,,S4iey1sr1Cg,youtube
UgzzoD8Ft6tqfPZ7nSd4AaABAg,Daripada dikorupsi org tua lebih baik dikorupsi pemerintah sppg dan kroni 2 nya y kan pak ?,@adijaya6885,0,2026-03-24T05:39:00Z,2026-03-24T05:39:00Z,0,False,,S4iey1sr1Cg,youtube
UgyXtypo6es6iob9kuR4AaABAg,Harus bp karena MBG sangat berpengaruh untuk bp agar teti pegang jadi presiden meski dibawah banyak potensi apa pun biar sekolah guru terlantar yg  MBG jalan,@BapakMemed-v1b,0,2026-03-24T02:48:42Z,2026-03-24T02:48:42Z,0,False,,S4iey1sr1Cg,youtube
UgzE6J-oBb2ZYxqnqxh4AaABAg,Turun pa Prabowo ke lapangan sudah jelas mbg banyak oknum dapurnya ngasih makan asal asalan,@UcokBaba-r4x,0,2026-03-23T06:58:53Z,2026-03-23T06:58:53Z,0,False,,S4iey1sr1Cg,youtube
Ugzh8LuNn6xJHD-j7BV4AaABAg,"dia gak pernah cek kali ya sampai di anak2 makanannya ntah apa2 yang datang, boro2 makanan komplit, kadang cuma sepotong roti dan susu tinggi gula kemasan!",@pendrachai9329,0,2026-03-23T13:03:40Z,2026-03-23T13:03:40Z,0,False,,S4iey1sr1Cg,youtube
Ugx1TKuNvnQxNw_Cuwx4AaABAg,"kalau ada pengusutan siswa keracunan, meninggal, kualitas dikontrol, koruptor mbg ditangkap maka mbg dikatakan ada manfaatnya.",@ahmadsudrun9913,0,2026-03-23T03:53:10Z,2026-03-23T03:53:10Z,0,False,,S4iey1sr1Cg,youtube
UgwFHCPu5ia3lChQ3nx4AaABAg,Jelas terlihat bahwa meja bundar di pilar kan 9 NAGA namun kini yg terlihat hanyalah 8 sangat miris dan sengsara dibalik kebijakan nya.,@mapilindarti,1,2026-03-23T22:48:27Z,2026-03-23T22:48:27Z,0,False,,S4iey1sr1Cg,youtube
UgxiRxk1TIn7iN8WoI54AaABAg,Harus nya presiden turun ke lapangan bukannya lihat doang d medsos karena ini program dia sendiri harus nya  presiden ga usah banyak ngomong d medsos buktikan dengan nyata,@budiBos11,0,2026-03-23T03:55:01Z,2026-03-23T03:55:01Z,0,False,,S4iey1sr1Cg,youtube
Ugw02PxdACeSlHd_fWB4AaABAg,"Masalah Indonesia itu cuma Oligarki. Kalau pemerintah berdiri untuk rakyat bukan untuk oligarki maka rakyat akan dukung anda Pak, tapi kalau anda masih ada dibawah ketiak oligarki maka jangan salahkan rakyat yang menghakimi anda nanti.",@Fbastiar,0,2026-03-23T08:18:23Z,2026-03-23T08:18:23Z,0,False,,S4iey1sr1Cg,youtube
Ugz3rUQF2pxXiVYsUkt4AaABAg,"Dana-dana lain : dana pendidikan, dana desa",@Mbah_Aly,0,2026-03-23T13:13:11Z,2026-03-23T13:13:11Z,0,False,,S4iey1sr1Cg,youtube
Ugwbz0GyJStQ0mAnneN4AaABAg,"Harusnya Pak Prabowo Punya Sifat Redah Hati, bisa menerima saran atau kritikan Rakyatnya. Bukan watak keras kepala yang di Tonjolkan",@cakramas-i7t,0,2026-03-24T01:52:54Z,2026-03-24T01:52:54Z,0,False,,S4iey1sr1Cg,youtube
UgwycSY-6k2TKmonkEJ4AaABAg,Yg di sediakan Ulat..yg di laporkan daging Sapi 😅,@oggialfattih7395,0,2026-03-23T19:33:09Z,2026-03-23T19:33:09Z,0,False,,S4iey1sr1Cg,youtube
UgyNwVjnb5DXz8DI80h4AaABAg,Penting nya punya pemimpin yang legowo...ko jawaban nya..jadi lihat aja 2029..😂😁😁😁,@ahmadrifai7568,0,2026-03-24T00:30:15Z,2026-03-24T00:30:15Z,0,False,,S4iey1sr1Cg,youtube
Ugxr8pMfjo-wy2MyJPp4AaABAg,"Apapun yg dipertaruhkan adlh mbg itu tidak menjamin bergizi pak dan gk bakal bs selesaikan mslh stunting,yg penting pak saya anak SD nih,bapak buka pabrik2 pupuk ataupun parbrik susububuk bisar mnyerap lapangan kerja,syg sekali uang dr setengah apbn itu untk makan2 pak bs bangkrut tar",@AdiGunawan-fc2su,0,2026-03-23T13:27:44Z,2026-03-23T13:27:44Z,0,False,,S4iey1sr1Cg,youtube
UgwzZXpkM__ipiGmaEt4AaABAg,"1.Teruskan mbg pak sampai bapak berhasil,hanya org org yg enggk senang dengan bapak yg tidak setuju dengan mbg,karna kenapa pak mbg sangat membantu anak anak bangsa,untuk mengurangi korupsi korupsi,karna kenapa pak banyak org yg ingin mengganti mbg menjadi uang,tetapi pak itu adalah jalan yg kurang bagus pak karna ketika mbg di ganti uang itu akan membuka peluang untuk para koruptor tapi Mereke yg tidak senang dgn mbg tidak berfikir ke sana lebih baik anak anak bangsa makan bergiji dari pada mbg di ganti dengan uang,KLO mbg di ganti dengan uang kita pasti akan tambah sulit untuk memecahkan koruptor pak lebih baik buang uang untuk mbg dari pada uang di kasih ke koruptor yg tidak amanah dengan tugasnya.",@RifkiAnugrah-k5s,1,2026-03-23T06:29:13Z,2026-03-23T06:29:13Z,1,False,,S4iey1sr1Cg,youtube
UgwzZXpkM__ipiGmaEt4AaABAg.AUgON5LsMI4AUhEsgQFRIg,Justru adanya mbg itu ladang baru para koruptor,@EfendiPepen-d3v,0,2026-03-23T14:25:31Z,2026-03-23T14:25:31Z,0,True,UgwzZXpkM__ipiGmaEt4AaABAg,S4iey1sr1Cg,youtube
UgwlYUP_Rs6aIYBxEW94AaABAg,Lewat mbg dia cari suara buat pilpres berikutnya 😂😂😂😂,@DianAbdulwahid-e8f,0,2026-03-23T16:22:18Z,2026-03-23T16:22:18Z,0,False,,S4iey1sr1Cg,youtube
UgxZkI6rrNhcIGfydv94AaABAg,"Masalahnya pak makananya tak sesuai dengan bajet,,,, semakin kesini kurang banya pa tidak sesuai denga gajihn pegawainya, dananya habis buat gjih pegawai dan sewa tempat. Kalo langsung MBG nya denga uang mungkin tidak memakan biaya banyak. Lebih mahal anggaran gajih pegawai ketimbang yg menerima ...",@FutraFilter,0,2026-03-23T13:14:25Z,2026-03-23T13:14:25Z,0,False,,S4iey1sr1Cg,youtube
Ugy1RaWA_vEIwbyIZcN4AaABAg,program bapak Presiden tidak salah dan trimakasih bapak @prabowo atas program Makan Bergizi Gratis (MBG). Langkah nyata untuk generasi sehat Indonesia,@isepapipudin8959,0,2026-03-23T05:07:58Z,2026-03-23T05:09:39Z,0,False,,S4iey1sr1Cg,youtube
UgwQpBzjtNEZ8LcZ9y94AaABAg,gak mau pertaruhan gmn critanya anggaran Gede bosss 😂😂😂😂,@awanbiru-g2m,0,2026-03-23T15:59:00Z,2026-03-23T15:59:00Z,0,False,,S4iey1sr1Cg,youtube
UgxTj7D-_kOGgx8AF1B4AaABAg,"Jika ada yg anti MBG, saya rasa takbir 4x diperlukan sebagai indikasi matinya hati nurani.

Bukan MBG yang dihilangkan, tapi penyalahgunaanya yg harus kita perjuangkan untuk dihilangkan.

Kita yg masih bisa bertanya ""Hari ini makan apa?"" atau bertanya ""Hari ini makan dimana?"", mungkin tidak akan mengerti bahwa MBG adalah keberkahan bagai yg terbiasa bertanya ""Hari ini kita bisa makan tidak?"".",@wielova,0,2026-03-23T12:31:27Z,2026-03-23T12:31:27Z,0,False,,S4iey1sr1Cg,youtube
Ugxdio_YoCbJQnuJobx4AaABAg,"Jawaban terdongo, batu. Keras kepala.",@n.q.d.p1406,0,2026-03-23T22:13:40Z,2026-03-23T22:13:40Z,0,False,,S4iey1sr1Cg,youtube
UgxrFtvSf58aTKsEpWl4AaABAg,Tidak mendalam hanya permukaan,@isaacoshe,0,2026-03-24T01:15:06Z,2026-03-24T01:15:06Z,0,False,,S4iey1sr1Cg,youtube
UgyzHdRn8Kb-ZsLutQ54AaABAg,"MBG sampai SD aja pak... Gak usah sampai SMA...urgensi untuk mencegah stanting gak sampai SMA... 
Kemudian Rakyat minta tolong pemerintah transparan soal laporan pendanaan dan keuangan MBG.... 
TERLALU BANYAK CELAH KORUP DI SANA!!! 
Ya pak... KITA GAK PERCAYA KALAU MEREKA TIDAK ADA YG KORUP!!! 
Kalau terima laporan bawahan jangan ditelan mentah2 pak... Terjun ke lapangan...Lihat sendiri... 
Jangan mau dibuai dengan laporan ""asal bapak senang"" mereka...",@revifebrianto401,0,2026-03-23T04:51:00Z,2026-03-23T04:51:00Z,0,False,,S4iey1sr1Cg,youtube
Ugx1xtlsPthuoKZ0vT54AaABAg,Wowok butuh MBG supaya dapat suara pemilu dari para pegawainya,@anthonystark3959,0,2026-03-24T01:48:20Z,2026-03-24T01:48:20Z,0,False,,S4iey1sr1Cg,youtube
Ugx9GsC2cbwPanUxYBd4AaABAg,Ini kn presiden mbg.. Bukan presiden indonesia,@melgianmada1415,1,2026-03-23T17:03:24Z,2026-03-23T17:03:24Z,0,False,,S4iey1sr1Cg,youtube
Ugxg788LkJYNQLOxX3d4AaABAg,Halo bpk blm semua dpt mbg,@febiola3607,0,2026-03-23T15:27:18Z,2026-03-23T15:27:18Z,0,False,,S4iey1sr1Cg,youtube
UgxNhXKs90TGs1sJUTV4AaABAg,JUSTRU ITU JADI LAHAN KORUPSI CURUT CURUT KECIL PAK..,@AndriOficial26,0,2026-03-23T15:35:41Z,2026-03-23T15:35:41Z,0,False,,S4iey1sr1Cg,youtube
UgxYLWmhg904w5wuUFR4AaABAg,"MBG sebaiknya makanan dan minuman yang disediakan oleh negara, cukup kalori, tinggi protein, cukup vitamin dan mineral. Dalam kemasan baku, sehingga tidak menjadi ladang mencari untung atau korupsi",@nanangagusindranto4194,0,2026-03-23T11:08:14Z,2026-03-23T11:08:14Z,0,False,,S4iey1sr1Cg,youtube
Ugw5zN1QPK3K7tF9ukV4AaABAg,"ALAH KOPERASI YA KOPERASI, TAPI YANG BOLEH PINJAM IYA ORANG DI DALAM DALAMNYA",@MasBedul-q1r,0,2026-03-23T13:24:37Z,2026-03-23T13:24:37Z,0,False,,S4iey1sr1Cg,youtube
UgwCyqKftsvmMAbpks54AaABAg,"Mbg terbaik, yang jahat itu yg gasuka sm pak prabowo",@FionaAlyssaKeyra,0,2026-03-23T06:24:59Z,2026-03-23T06:24:59Z,0,False,,S4iey1sr1Cg,youtube
UgyPa7lvawSwfrEgpY54AaABAg,MBG CUKUP POSTIF TINGGAL ADA PERBAIKIN DAN PENYEMPURNAAN SAJA,@daffapicture1001,0,2026-03-23T06:26:15Z,2026-03-23T06:26:15Z,0,False,,S4iey1sr1Cg,youtube
UgxKDf7TSyuvdRUEqpR4AaABAg,Justru dgn memaksakan MBG tanpa kontrol yg ketat apa hasilnya yg diharapkan,@supriatikno6244,0,2026-03-23T07:17:54Z,2026-03-23T07:17:54Z,0,False,,S4iey1sr1Cg,youtube
Ugye6vokP8mo0pDboZh4AaABAg,kenapa BPJS kesehatan d nonaktifkan pemerintah pak.probowo   demi makan gertis d korupsi  kasian rakyat miskin mau brobat enggak bisa berobat       Demi mkn grtis  KLO makan gratis amanah nie mah makanan nya enggak lanyak  d korupsi byk tolong   rakyat itu udah miskin mau berobat juga d persulit aja katanya pinggn buat rakyat makmur tap rakyat masih menderita  harga mahal  makan gertis malah tidak di pergunakan pak Prabowo    ada oknum yang korupsi dari makan gratis banyak keuntungan,@melatisukmacute,0,2026-03-23T18:20:12Z,2026-03-23T18:27:34Z,0,False,,S4iey1sr1Cg,youtube
UgydvY4hBIvRHmpoV1F4AaABAg,Efek ketolololan 58 persen rakyat Indonesia milih pemimpin yang cuma bisa OMON OMON,@wongslow6272,0,2026-03-23T10:14:44Z,2026-03-23T10:14:44Z,0,False,,S4iey1sr1Cg,youtube
Ugx0vBeiJuaH_cTTtq54AaABAg,Aamiin...sbg Allah turunkan Bowo melalui MBG yg bermasalah😮,@AtjepAmri,0,2026-03-23T11:55:01Z,2026-03-23T11:55:46Z,0,False,,S4iey1sr1Cg,youtube
UgyWcF_Jl3FUxwc25fN4AaABAg,"Tinangnya bapak jngan gampang percaya laporan bagus2 aja dari anak buah,ushakan cek aidak diam2 pak",@ElnitaNita-g5p,0,2026-03-23T15:15:33Z,2026-03-23T15:15:33Z,0,False,,S4iey1sr1Cg,youtube
UgyN4PibzFhschgu-gN4AaABAg,hidup dalam khayalan itu memang enak ya,@heriantonainggolan8310,0,2026-03-24T01:57:20Z,2026-03-24T01:57:20Z,0,False,,S4iey1sr1Cg,youtube
UgzP_7SfYbIPjgKg0cF4AaABAg,"Klo memang tujuannya mengurangi stunting,bukan itu caranya pak..,soalnya yg mendapatkn MBG itu sekolah_2 ELIT pak.",@Grassroot-u6r,0,2026-03-23T04:29:27Z,2026-03-23T04:29:27Z,0,False,,S4iey1sr1Cg,youtube
UgzEI7LeDcFLevRLbqV4AaABAg,"Cuman bikin bangunan koprasi,tapi gak jalan cuman omon22 woooo",@ariftan6612,0,2026-03-23T12:09:05Z,2026-03-23T12:09:05Z,0,False,,S4iey1sr1Cg,youtube
Ugzgtu7TkkV-TYVnJWV4AaABAg,Tidak lama masyarakat mu tau betapa watak keras mu pak wo,@taufikofficial4490,0,2026-03-23T14:08:27Z,2026-03-23T14:08:27Z,0,False,,S4iey1sr1Cg,youtube
UgyXw3GtrRjb8WDoefp4AaABAg,"Drpd uang di korupsi, knp.lari nya ke MBG bagikan aza duitnya ke ibu nya, dijamin anak2 akan lbh sejahtera",@ekotjajono7413,0,2026-03-23T06:59:59Z,2026-03-23T06:59:59Z,0,False,,S4iey1sr1Cg,youtube
UgzMkIPrE1K-2-2Mlvx4AaABAg,Tidak lama masyarakat mu tau betapa watak keras mu pak wo,@taufikofficial4490,0,2026-03-23T14:08:12Z,2026-03-23T14:08:12Z,0,False,,S4iey1sr1Cg,youtube
UgwMw53hbg7VzwauV5B4AaABAg,MBG ini bare minimum yg harus pemerintah lakukan kepada rakyatnya...,@fikrulmuhammad9316,0,2026-03-23T09:40:46Z,2026-03-23T09:40:46Z,0,False,,S4iey1sr1Cg,youtube
UgwuWlgl8eFnBcJOMih4AaABAg,"Masalahnya fakta di lapangan MBG tidak seperti apa yang pak presiden inginkan
Yang seharusnya makanan yang menyehatkan ini di ganti cemilan 
Tidak semua sih hanya beberapa saja
MBG mungkin akan memberi peluang oknum untuk korupsi
Semoga semua pihak yang terlibat di dalamnya bisa memegang amanah sesuai apa yang di inginkan pak presiden",@penyembuh,0,2026-03-23T10:27:47Z,2026-03-23T10:27:47Z,0,False,,S4iey1sr1Cg,youtube
Ugx2WlAa_8tGKKVthal4AaABAg,"MBG untuk di Flores Timur Manggarai, gk pernah lihat sumbangan MBG itu (bingung) ada apa gak ada itu namanya MBG",@leximonmon5236,0,2026-03-23T06:16:25Z,2026-03-23T06:16:25Z,0,False,,S4iey1sr1Cg,youtube
UgzpLZpPRXwuJpQgiEB4AaABAg,Taruhkan sawit nya... Untuk mbg jngan apbn😢,@Beatxmusix,0,2026-03-23T04:10:38Z,2026-03-23T04:10:38Z,0,False,,S4iey1sr1Cg,youtube
Ugw_dfAluEyqV3Zaa6l4AaABAg,Maju terus pak,@ImamAndrianto-e9b,0,2026-03-23T12:51:18Z,2026-03-23T12:51:18Z,0,False,,S4iey1sr1Cg,youtube
Ugyn6kHtcg0uCBd0tDB4AaABAg,"Harusnya yang mengelola pihak sekolah ‼️
Berapa Dana yang di perlukan untuk keperluan MBG, dalam sekolah tersebut. 
Seleksi mana sekolah yang memerlukan MBG.",@rengatsaja369,0,2026-03-23T07:39:36Z,2026-03-23T07:39:36Z,0,False,,S4iey1sr1Cg,youtube
